code,name,market,type
003031,中瓷电子,SZ,A 股
003032,*ST传智,SZ,A 股
003033,征和工业,SZ,A 股
003035,南网能源,SZ,A 股
003036,泰坦股份,SZ,A 股
003037,三和管桩,SZ,A 股
003038,鑫铂股份,SZ,A 股
003039,顺控发展,SZ,A 股
003040,楚天龙,SZ,A 股
003041,真爱美家,SZ,A 股
003042,中农联合,SZ,A 股
003043,华亚智能,SZ,A 股
003816,中国广核,SZ,A 股
300001,特锐德,SZ,A 股
300002,神州泰岳,SZ,A 股
300003,乐普医疗,SZ,A 股
300004,南风股份,SZ,A 股
300005,探路者,SZ,A 股
300006,莱美药业,SZ,A 股
300007,汉威科技,SZ,A 股
300008,天海防务,SZ,A 股
300009,安科生物,SZ,A 股
300010,豆神教育,SZ,A 股
300011,鼎汉技术,SZ,A 股
300012,华测检测,SZ,A 股
300013,新宁物流,SZ,A 股
300014,亿纬锂能,SZ,A 股
300015,爱尔眼科,SZ,A 股
300016,北陆药业,SZ,A 股
300017,网宿科技,SZ,A 股
300018,中元股份,SZ,A 股
300019,硅宝科技,SZ,A 股
300020,ST银江,SZ,A 股
300021,大禹节水,SZ,A 股
300022,吉峰科技,SZ,A 股
300024,机器人,SZ,A 股
300025,华星创业,SZ,A 股
300026,红日药业,SZ,A 股
300027,华谊兄弟,SZ,A 股
300029,*ST天龙,SZ,A 股
300030,阳普医疗,SZ,A 股
300031,宝通科技,SZ,A 股
300032,金龙机电,SZ,A 股
300033,同花顺,SZ,A 股
300034,钢研高纳,SZ,A 股
300035,中科电气,SZ,A 股
300036,超图软件,SZ,A 股
300037,新宙邦,SZ,A 股
300039,上海凯宝,SZ,A 股
300040,九洲集团,SZ,A 股
300041,回天新材,SZ,A 股
300042,朗科科技,SZ,A 股
300043,星辉娱乐,SZ,A 股
300044,ST赛为,SZ,A 股
300045,华力创通,SZ,A 股
300046,台基股份,SZ,A 股
300047,天源迪科,SZ,A 股
300048,合康新能,SZ,A 股
300049,福瑞医科,SZ,A 股
300050,世纪鼎利,SZ,A 股
300051,琏升科技,SZ,A 股
300052,ST中青宝,SZ,A 股
300053,航宇微,SZ,A 股
300054,鼎龙股份,SZ,A 股
300055,万邦达,SZ,A 股
300056,中创环保,SZ,A 股
300057,万顺新材,SZ,A 股
300058,蓝色光标,SZ,A 股
300059,东方财富,SZ,A 股
300061,旗天科技,SZ,A 股
300062,中能电气,SZ,A 股
300063,天龙集团,SZ,A 股
300065,海兰信,SZ,A 股
300066,三川智慧,SZ,A 股
300067,安诺其,SZ,A 股
300068,南都电源,SZ,A 股
300069,金利华电,SZ,A 股
300070,碧水源,SZ,A 股
300071,福石控股,SZ,A 股
300072,海新能科,SZ,A 股
300073,当升科技,SZ,A 股
300074,华平股份,SZ,A 股
300075,数字政通,SZ,A 股
300076,GQY视讯,SZ,A 股
300077,国民技术,SZ,A 股
300078,思创智联,SZ,A 股
300079,数码视讯,SZ,A 股
300080,易成新能,SZ,A 股
300081,恒信东方,SZ,A 股
300082,奥克股份,SZ,A 股
300083,创世纪,SZ,A 股
300084,海默科技,SZ,A 股
300085,银之杰,SZ,A 股
300086,康芝药业,SZ,A 股
300087,荃银高科,SZ,A 股
300088,长信科技,SZ,A 股
300091,*ST金灵,SZ,A 股
300092,科新机电,SZ,A 股
300093,*ST金刚,SZ,A 股
300094,国联水产,SZ,A 股
300095,华伍股份,SZ,A 股
300096,ST易联众,SZ,A 股
300097,ST智云,SZ,A 股
300098,高新兴,SZ,A 股
300099,尤洛卡,SZ,A 股
300100,双林股份,SZ,A 股
300101,振芯科技,SZ,A 股
300102,乾照光电,SZ,A 股
300103,达刚控股,SZ,A 股
300105,龙源技术,SZ,A 股
300106,西部牧业,SZ,A 股
300107,建新股份,SZ,A 股
300109,新开源,SZ,A 股
300110,华仁药业,SZ,A 股
300111,向日葵,SZ,A 股
300112,万讯自控,SZ,A 股
300113,顺网科技,SZ,A 股
300115,长盈精密,SZ,A 股
300118,东方日升,SZ,A 股
300119,瑞普生物,SZ,A 股
300120,经纬辉开,SZ,A 股
300121,阳谷华泰,SZ,A 股
300122,智飞生物,SZ,A 股
300123,亚光科技,SZ,A 股
300124,汇川技术,SZ,A 股
300125,*ST聆达,SZ,A 股
300126,锐奇股份,SZ,A 股
300127,银河磁体,SZ,A 股
300128,锦富技术,SZ,A 股
300129,泰胜风能,SZ,A 股
300130,新国都,SZ,A 股
300131,英唐智控,SZ,A 股
300132,青松股份,SZ,A 股
300133,华策影视,SZ,A 股
300134,大富科技,SZ,A 股
300135,宝利国际,SZ,A 股
300136,信维通信,SZ,A 股
300137,先河环保,SZ,A 股
300138,晨光生物,SZ,A 股
300139,晓程科技,SZ,A 股
300140,节能环境,SZ,A 股
300141,和顺电气,SZ,A 股
300142,沃森生物,SZ,A 股
300143,盈康生命,SZ,A 股
300144,宋城演艺,SZ,A 股
300145,南方泵业,SZ,A 股
300146,汤臣倍健,SZ,A 股
300147,ST香雪,SZ,A 股
300148,天舟文化,SZ,A 股
300149,睿智医药,SZ,A 股
300150,世纪瑞尔,SZ,A 股
300151,昌红科技,SZ,A 股
300152,ST新动力,SZ,A 股
300153,科泰电源,SZ,A 股
300154,瑞凌股份,SZ,A 股
300155,安居宝,SZ,A 股
300157,新锦动力,SZ,A 股
300158,振东制药,SZ,A 股
300159,*ST新研,SZ,A 股
300160,秀强股份,SZ,A 股
300161,华中数控,SZ,A 股
300162,雷曼光电,SZ,A 股
300163,先锋新材,SZ,A 股
300164,通源石油,SZ,A 股
300165,ST天瑞,SZ,A 股
300166,东方国信,SZ,A 股
300167,ST迪威迅,SZ,A 股
300168,万达信息,SZ,A 股
300169,天晟新材,SZ,A 股
300170,汉得信息,SZ,A 股
300171,东富龙,SZ,A 股
300172,中电环保,SZ,A 股
300173,ST福能,SZ,A 股
300174,元力股份,SZ,A 股
300175,ST朗源,SZ,A 股
300176,鸿特科技,SZ,A 股
300177,中海达,SZ,A 股
300179,四方达,SZ,A 股
300180,华峰超纤,SZ,A 股
300181,佐力药业,SZ,A 股
300182,捷成股份,SZ,A 股
300183,东软载波,SZ,A 股
300184,力源信息,SZ,A 股
300185,通裕重工,SZ,A 股
300187,永清环保,SZ,A 股
300188,国投智能,SZ,A 股
300189,神农种业,SZ,A 股
300190,维尔利,SZ,A 股
300191,潜能恒信,SZ,A 股
300192,科德教育,SZ,A 股
300193,佳士科技,SZ,A 股
300194,福安药业,SZ,A 股
300195,长荣股份,SZ,A 股
300196,长海股份,SZ,A 股
300197,节能铁汉,SZ,A 股
300198,ST纳川,SZ,A 股
300199,翰宇药业,SZ,A 股
300200,高盟新材,SZ,A 股
300201,海伦哲,SZ,A 股
300203,聚光科技,SZ,A 股
300204,舒泰神,SZ,A 股
300205,*ST天喻,SZ,A 股
300206,理邦仪器,SZ,A 股
300207,欣旺达,SZ,A 股
300209,行云科技,SZ,A 股
300210,森远股份,SZ,A 股
300211,*ST亿通,SZ,A 股
300212,易华录,SZ,A 股
300213,佳讯飞鸿,SZ,A 股
300214,日科化学,SZ,A 股
300215,电科院,SZ,A 股
300217,东方电热,SZ,A 股
300218,安利股份,SZ,A 股
300219,鸿利智汇,SZ,A 股
300220,金运激光,SZ,A 股
300221,银禧科技,SZ,A 股
300222,科大智能,SZ,A 股
300223,北京君正,SZ,A 股
300224,正海磁材,SZ,A 股
300225,*ST金泰,SZ,A 股
300226,上海钢联,SZ,A 股
300227,光韵达,SZ,A 股
300228,富瑞特装,SZ,A 股
300229,拓尔思,SZ,A 股
300230,永利股份,SZ,A 股
300231,银信科技,SZ,A 股
300232,洲明科技,SZ,A 股
300233,金城医药,SZ,A 股
300234,开尔新材,SZ,A 股
300235,方直科技,SZ,A 股
300236,上海新阳,SZ,A 股
300237,ST美晨,SZ,A 股
300238,冠昊生物,SZ,A 股
300239,东宝生物,SZ,A 股
300240,飞力达,SZ,A 股
300241,瑞丰光电,SZ,A 股
300242,佳云科技,SZ,A 股
300243,瑞丰高材,SZ,A 股
300244,迪安诊断,SZ,A 股
300245,天玑科技,SZ,A 股
300246,宝莱特,SZ,A 股
300247,融捷健康,SZ,A 股
300248,新开普,SZ,A 股
300249,依米康,SZ,A 股
300250,初灵信息,SZ,A 股
300251,光线传媒,SZ,A 股
300252,金信诺,SZ,A 股
300253,卫宁健康,SZ,A 股
300254,仟源医药,SZ,A 股
300255,常山药业,SZ,A 股
300256,星星科技,SZ,A 股
300257,开山股份,SZ,A 股
300258,精锻科技,SZ,A 股
300259,新天科技,SZ,A 股
300260,新莱应材,SZ,A 股
300261,雅本化学,SZ,A 股
300263,隆华科技,SZ,A 股
300264,佳创视讯,SZ,A 股
300265,通光线缆,SZ,A 股
300266,兴源环境,SZ,A 股
300267,尔康制药,SZ,A 股
300268,*ST佳沃,SZ,A 股
300269,联建光电,SZ,A 股
300270,中威电子,SZ,A 股
300271,华宇软件,SZ,A 股
300272,开能健康,SZ,A 股
300274,阳光电源,SZ,A 股
300275,梅安森,SZ,A 股
300276,三丰智能,SZ,A 股
300277,海联讯,SZ,A 股
300278,华昌达,SZ,A 股
300279,和晶科技,SZ,A 股
300281,金明精机,SZ,A 股
300283,温州宏丰,SZ,A 股
300284,苏交科,SZ,A 股
300285,国瓷材料,SZ,A 股
300286,安科瑞,SZ,A 股
300287,飞利信,SZ,A 股
300288,朗玛信息,SZ,A 股
300289,利德曼,SZ,A 股
300290,荣科科技,SZ,A 股
300291,百纳千成,SZ,A 股
300292,吴通控股,SZ,A 股
300293,蓝英装备,SZ,A 股
300294,博雅生物,SZ,A 股
300295,三六五网,SZ,A 股
300296,利亚德,SZ,A 股
300298,三诺生物,SZ,A 股
300299,富春股份,SZ,A 股
300300,海峡创新,SZ,A 股
300301,ST长方,SZ,A 股
300302,同有科技,SZ,A 股
300303,聚飞光电,SZ,A 股
300304,云意电气,SZ,A 股
300305,裕兴股份,SZ,A 股
300306,远方信息,SZ,A 股
300307,慈星股份,SZ,A 股
300308,中际旭创,SZ,A 股
300310,宜通世纪,SZ,A 股
300311,ST任子行,SZ,A 股
300313,*ST天山,SZ,A 股
300314,戴维医疗,SZ,A 股
300315,掌趣科技,SZ,A 股
300316,晶盛机电,SZ,A 股
300317,珈伟新能,SZ,A 股
300318,博晖创新,SZ,A 股
300319,麦捷科技,SZ,A 股
300320,海达股份,SZ,A 股
300321,同大股份,SZ,A 股
300322,硕贝德,SZ,A 股
300323,华灿光电,SZ,A 股
300324,旋极信息,SZ,A 股
300326,ST凯利,SZ,A 股
300327,中颖电子,SZ,A 股
300328,宜安科技,SZ,A 股
300329,海伦钢琴,SZ,A 股
300331,苏大维格,SZ,A 股
300332,天壕能源,SZ,A 股
300333,兆日科技,SZ,A 股
300334,津膜科技,SZ,A 股
300335,迪森股份,SZ,A 股
300337,银邦股份,SZ,A 股
300338,ST开元,SZ,A 股
300339,润和软件,SZ,A 股
300340,科恒股份,SZ,A 股
300341,麦克奥迪,SZ,A 股
300342,天银机电,SZ,A 股
300343,ST联创,SZ,A 股
300344,*ST立方,SZ,A 股
300345,华民股份,SZ,A 股
300346,南大光电,SZ,A 股
300347,泰格医药,SZ,A 股
300348,长亮科技,SZ,A 股
300349,金卡智能,SZ,A 股
300350,华鹏飞,SZ,A 股
300351,永贵电器,SZ,A 股
300352,北信源,SZ,A 股
300353,东土科技,SZ,A 股
300354,东华测试,SZ,A 股
300355,蒙草生态,SZ,A 股
300357,我武生物,SZ,A 股
300358,楚天科技,SZ,A 股
300359,全通教育,SZ,A 股
300360,炬华科技,SZ,A 股
300363,博腾股份,SZ,A 股
300364,中文在线,SZ,A 股
300365,恒华科技,SZ,A 股
300366,ST创意,SZ,A 股
300368,汇金股份,SZ,A 股
300369,绿盟科技,SZ,A 股
300370,安控科技,SZ,A 股
300371,汇中股份,SZ,A 股
300373,扬杰科技,SZ,A 股
300374,中铁装配,SZ,A 股
300375,鹏翎股份,SZ,A 股
300376,易事特,SZ,A 股
300377,赢时胜,SZ,A 股
300378,鼎捷数智,SZ,A 股
300380,安硕信息,SZ,A 股
300381,溢多利,SZ,A 股
300382,斯莱克,SZ,A 股
300383,光环新网,SZ,A 股
300384,三联虹普,SZ,A 股
300385,雪浪环境,SZ,A 股
300386,飞天诚信,SZ,A 股
300387,富邦科技,SZ,A 股
300388,节能国祯,SZ,A 股
300389,艾比森,SZ,A 股
300390,天华新能,SZ,A 股
300391,长药退,SZ,A 股
300393,中来股份,SZ,A 股
300394,天孚通信,SZ,A 股
300395,菲利华,SZ,A 股
300396,迪瑞医疗,SZ,A 股
300397,天和防务,SZ,A 股
300398,飞凯材料,SZ,A 股
300399,天利科技,SZ,A 股
300400,劲拓股份,SZ,A 股
300401,花园生物,SZ,A 股
300402,宝色股份,SZ,A 股
300403,汉宇集团,SZ,A 股
300404,博济医药,SZ,A 股
300405,科隆股份,SZ,A 股
300406,九强生物,SZ,A 股
300407,凯发电气,SZ,A 股
300408,三环集团,SZ,A 股
300409,道氏技术,SZ,A 股
300410,正业科技,SZ,A 股
300411,金盾股份,SZ,A 股
300412,迦南科技,SZ,A 股
300413,芒果超媒,SZ,A 股
300414,中光防雷,SZ,A 股
300415,伊之密,SZ,A 股
300416,苏试试验,SZ,A 股
300417,南华仪器,SZ,A 股
300418,昆仑万维,SZ,A 股
300419,ST浩丰,SZ,A 股
300420,五洋自控,SZ,A 股
300421,力星股份,SZ,A 股
300422,博世科,SZ,A 股
300423,昇辉科技,SZ,A 股
300424,航新科技,SZ,A 股
300425,中建环能,SZ,A 股
300426,华智数媒,SZ,A 股
300427,红相股份,SZ,A 股
300428,立中集团,SZ,A 股
300429,强力新材,SZ,A 股
300430,诚益通,SZ,A 股
300432,富临精工,SZ,A 股
300433,蓝思科技,SZ,A 股
300434,金石亚药,SZ,A 股
300435,中泰股份,SZ,A 股
300436,广生堂,SZ,A 股
300437,清水源,SZ,A 股
300438,鹏辉能源,SZ,A 股
300439,美康生物,SZ,A 股
300440,运达科技,SZ,A 股
300441,鲍斯股份,SZ,A 股
300442,润泽科技,SZ,A 股
300443,金雷股份,SZ,A 股
300444,双杰电气,SZ,A 股
300445,康斯特,SZ,A 股
300446,航天智造,SZ,A 股
300447,全信股份,SZ,A 股
300448,浩云科技,SZ,A 股
300449,汉邦高科,SZ,A 股
300450,先导智能,SZ,A 股
300451,创业慧康,SZ,A 股
300452,山河药辅,SZ,A 股
300453,三鑫医疗,SZ,A 股
300454,深信服,SZ,A 股
300455,航天智装,SZ,A 股
300456,赛微电子,SZ,A 股
300457,赢合科技,SZ,A 股
300458,全志科技,SZ,A 股
300459,汤姆猫,SZ,A 股
300460,ST惠伦,SZ,A 股
300461,田中精机,SZ,A 股
300462,ST华铭,SZ,A 股
300463,迈克生物,SZ,A 股
300464,星徽股份,SZ,A 股
300465,高伟达,SZ,A 股
300466,赛摩智能,SZ,A 股
300467,迅游科技,SZ,A 股
300468,四方精创,SZ,A 股
300469,信息发展,SZ,A 股
300470,中密控股,SZ,A 股
300471,厚普股份,SZ,A 股
300472,*ST新元,SZ,A 股
300473,德尔股份,SZ,A 股
300474,景嘉微,SZ,A 股
300475,香农芯创,SZ,A 股
300476,胜宏科技,SZ,A 股
300477,ST合纵,SZ,A 股
300478,杭州高新,SZ,A 股
300479,神思电子,SZ,A 股
300480,光力科技,SZ,A 股
300481,濮阳惠成,SZ,A 股
300482,万孚生物,SZ,A 股
300483,首华燃气,SZ,A 股
300484,蓝海华腾,SZ,A 股
300485,赛升药业,SZ,A 股
300486,东杰智能,SZ,A 股
300487,蓝晓科技,SZ,A 股
300488,恒锋工具,SZ,A 股
300489,光智科技,SZ,A 股
300490,华自科技,SZ,A 股
300491,通合科技,SZ,A 股
300492,华图山鼎,SZ,A 股
300493,润欣科技,SZ,A 股
300494,盛天网络,SZ,A 股
300496,中科创达,SZ,A 股
300497,富祥药业,SZ,A 股
300498,温氏股份,SZ,A 股
300499,高澜股份,SZ,A 股
300500,启迪设计,SZ,A 股
300501,海顺新材,SZ,A 股
300502,新易盛,SZ,A 股
300503,昊志机电,SZ,A 股
300504,天邑股份,SZ,A 股
300505,川金诺,SZ,A 股
300506,ST名家汇,SZ,A 股
300507,苏奥传感,SZ,A 股
300508,维宏股份,SZ,A 股
300509,新美星,SZ,A 股
300510,金冠股份,SZ,A 股
300511,雪榕生物,SZ,A 股
300512,中亚股份,SZ,A 股
300513,恒实科技,SZ,A 股
300514,友讯达,SZ,A 股
300515,三德科技,SZ,A 股
300516,久之洋,SZ,A 股
300517,海波重科,SZ,A 股
300518,新迅达,SZ,A 股
300519,新光药业,SZ,A 股
300520,科大国创,SZ,A 股
300521,爱司凯,SZ,A 股
300522,世名科技,SZ,A 股
300523,辰安科技,SZ,A 股
300525,博思软件,SZ,A 股
300527,ST应急,SZ,A 股
300528,幸福蓝海,SZ,A 股
300529,健帆生物,SZ,A 股
300530,领湃科技,SZ,A 股
300531,优博讯,SZ,A 股
300532,今天国际,SZ,A 股
300533,冰川网络,SZ,A 股
300534,陇神戎发,SZ,A 股
300535,达威股份,SZ,A 股
300536,农尚环境,SZ,A 股
300537,广信材料,SZ,A 股
300538,同益股份,SZ,A 股
300539,横河精密,SZ,A 股
300540,蜀道装备,SZ,A 股
300541,先进数通,SZ,A 股
300542,新晨科技,SZ,A 股
300543,朗科智能,SZ,A 股
300545,联得装备,SZ,A 股
300546,雄帝科技,SZ,A 股
300547,川环科技,SZ,A 股
300548,长芯博创,SZ,A 股
300549,优德精密,SZ,A 股
300550,和仁科技,SZ,A 股
300551,古鳌科技,SZ,A 股
300552,万集科技,SZ,A 股
300553,集智股份,SZ,A 股
300554,三超新材,SZ,A 股
300555,ST路通,SZ,A 股
300556,丝路视觉,SZ,A 股
300557,理工光科,SZ,A 股
300558,贝达药业,SZ,A 股
300559,佳发教育,SZ,A 股
300560,中富通,SZ,A 股
300561,*ST汇科,SZ,A 股
300562,乐心医疗,SZ,A 股
300563,神宇股份,SZ,A 股
300564,筑博设计,SZ,A 股
300565,科信技术,SZ,A 股
300566,激智科技,SZ,A 股
300567,精测电子,SZ,A 股
300568,星源材质,SZ,A 股
300569,天能重工,SZ,A 股
300570,太辰光,SZ,A 股
300571,平治信息,SZ,A 股
300572,安车检测,SZ,A 股
300573,兴齐眼药,SZ,A 股
300575,中旗股份,SZ,A 股
300576,容大感光,SZ,A 股
300577,开润股份,SZ,A 股
300578,会畅科技,SZ,A 股
300579,数字认证,SZ,A 股
300580,贝斯特,SZ,A 股
300581,晨曦航空,SZ,A 股
300582,英飞特,SZ,A 股
300583,赛托生物,SZ,A 股
300584,海辰药业,SZ,A 股
300585,奥联电子,SZ,A 股
300586,美联新材,SZ,A 股
300587,天铁科技,SZ,A 股
300588,熙菱信息,SZ,A 股
300589,江龙船艇,SZ,A 股
300590,移为通信,SZ,A 股
300591,万里马,SZ,A 股
300592,华凯易佰,SZ,A 股
300593,新雷能,SZ,A 股
300594,朗进科技,SZ,A 股
300595,欧普康视,SZ,A 股
300596,利安隆,SZ,A 股
300597,吉大通信,SZ,A 股
300598,诚迈科技,SZ,A 股
300599,雄塑科技,SZ,A 股
300600,国瑞科技,SZ,A 股
300601,康泰生物,SZ,A 股
300602,飞荣达,SZ,A 股
300603,立昂技术,SZ,A 股
300604,长川科技,SZ,A 股
300605,恒锋信息,SZ,A 股
300606,金太阳,SZ,A 股
300607,拓斯达,SZ,A 股
300608,思特奇,SZ,A 股
300609,汇纳科技,SZ,A 股
300610,晨化股份,SZ,A 股
300611,美力科技,SZ,A 股
300612,宣亚国际,SZ,A 股
300613,富瀚微,SZ,A 股
300614,百川畅银,SZ,A 股
300615,欣天科技,SZ,A 股
300616,尚品宅配,SZ,A 股
300617,安靠智电,SZ,A 股
300618,寒锐钴业,SZ,A 股
300619,金银河,SZ,A 股
300620,光库科技,SZ,A 股
300621,维业股份,SZ,A 股
300622,博士眼镜,SZ,A 股
300623,捷捷微电,SZ,A 股
300624,万兴科技,SZ,A 股
300625,三雄极光,SZ,A 股
300626,华瑞股份,SZ,A 股
300627,华测导航,SZ,A 股
300628,亿联网络,SZ,A 股
300629,新劲刚,SZ,A 股
300631,久吾高科,SZ,A 股
300632,光莆股份,SZ,A 股
300633,开立医疗,SZ,A 股
300634,彩讯股份,SZ,A 股
300635,中达安,SZ,A 股
300636,同和药业,SZ,A 股
300637,扬帆新材,SZ,A 股
300638,广和通,SZ,A 股
300639,凯普生物,SZ,A 股
300640,德艺文创,SZ,A 股
300641,正丹股份,SZ,A 股
300642,透景生命,SZ,A 股
300643,万通智控,SZ,A 股
300644,南京聚隆,SZ,A 股
300645,正元智慧,SZ,A 股
300647,超频三,SZ,A 股
300648,星云股份,SZ,A 股
300649,杭州园林,SZ,A 股
300650,太龙股份,SZ,A 股
300651,金陵体育,SZ,A 股
300652,雷迪克,SZ,A 股
300653,正海生物,SZ,A 股
300654,世纪天鸿,SZ,A 股
300655,晶瑞电材,SZ,A 股
300656,民德电子,SZ,A 股
300657,弘信电子,SZ,A 股
300658,延江股份,SZ,A 股
300659,中孚信息,SZ,A 股
300660,江苏雷利,SZ,A 股
300661,圣邦股份,SZ,A 股
300662,科锐国际,SZ,A 股
300663,科蓝软件,SZ,A 股
300664,鹏鹞环保,SZ,A 股
300665,飞鹿股份,SZ,A 股
300666,江丰电子,SZ,A 股
300667,必创科技,SZ,A 股
300668,杰恩设计,SZ,A 股
300669,沪宁股份,SZ,A 股
300670,大烨智能,SZ,A 股
300671,富满微,SZ,A 股
300672,国科微,SZ,A 股
300673,佩蒂股份,SZ,A 股
300674,宇信科技,SZ,A 股
300675,建科院,SZ,A 股
300676,华大基因,SZ,A 股
300677,英科医疗,SZ,A 股
300678,中科信息,SZ,A 股
300679,电连技术,SZ,A 股
300680,隆盛科技,SZ,A 股
300681,英搏尔,SZ,A 股
300682,朗新科技,SZ,A 股
300683,海特生物,SZ,A 股
300684,中石科技,SZ,A 股
300685,艾德生物,SZ,A 股
300686,智动力,SZ,A 股
300687,赛意信息,SZ,A 股
300688,创业黑马,SZ,A 股
300689,澄天伟业,SZ,A 股
300690,双一科技,SZ,A 股
300691,联合光电,SZ,A 股
300692,中赋科技,SZ,A 股
300693,盛弘股份,SZ,A 股
300694,蠡湖股份,SZ,A 股
300695,兆丰股份,SZ,A 股
300696,爱乐达,SZ,A 股
300697,电工合金,SZ,A 股
300698,万马科技,SZ,A 股
300699,光威复材,SZ,A 股
300700,岱勒新材,SZ,A 股
300701,森霸传感,SZ,A 股
300702,天宇股份,SZ,A 股
300703,创源股份,SZ,A 股
300705,九典制药,SZ,A 股
300706,阿石创,SZ,A 股
300707,威唐工业,SZ,A 股
300708,聚灿光电,SZ,A 股
300709,精研科技,SZ,A 股
300710,万隆光电,SZ,A 股
300711,广哈通信,SZ,A 股
300712,永福股份,SZ,A 股
300713,英可瑞,SZ,A 股
300715,凯伦股份,SZ,A 股
300716,ST泉为,SZ,A 股
300717,华信新材,SZ,A 股
300718,长盛轴承,SZ,A 股
300719,安达维尔,SZ,A 股
300720,海川智能,SZ,A 股
300721,怡达股份,SZ,A 股
300722,新余国科,SZ,A 股
300723,一品红,SZ,A 股
300724,捷佳伟创,SZ,A 股
300725,药石科技,SZ,A 股
300726,宏达电子,SZ,A 股
300727,润禾材料,SZ,A 股
300729,乐歌股份,SZ,A 股
300730,科创信息,SZ,A 股
300731,科创新源,SZ,A 股
300732,设研院,SZ,A 股
300733,西菱动力,SZ,A 股
300735,光弘科技,SZ,A 股
300736,百邦科技,SZ,A 股
300737,科顺股份,SZ,A 股
300738,奥飞数据,SZ,A 股
300739,明阳电路,SZ,A 股
300740,水羊股份,SZ,A 股
300741,华宝股份,SZ,A 股
300743,天地数码,SZ,A 股
300745,欣锐科技,SZ,A 股
300746,汉嘉数智,SZ,A 股
300747,锐科激光,SZ,A 股
300748,金力永磁,SZ,A 股
300749,顶固集创,SZ,A 股
300750,宁德时代,SZ,A 股
300751,迈为股份,SZ,A 股
300752,隆利科技,SZ,A 股
300753,爱朋医疗,SZ,A 股
300755,华致酒行,SZ,A 股
300756,金马游乐,SZ,A 股
300757,罗博特科,SZ,A 股
300758,七彩化学,SZ,A 股
300759,康龙化成,SZ,A 股
300760,迈瑞医疗,SZ,A 股
300761,立华股份,SZ,A 股
300762,上海瀚讯,SZ,A 股
300763,锦浪科技,SZ,A 股
300765,新诺威,SZ,A 股
300766,每日互动,SZ,A 股
300767,震安科技,SZ,A 股
300768,迪普科技,SZ,A 股
300769,德方纳米,SZ,A 股
300770,新媒股份,SZ,A 股
300771,智莱科技,SZ,A 股
300772,运达股份,SZ,A 股
300773,拉卡拉,SZ,A 股
300774,倍杰特,SZ,A 股
300775,三角防务,SZ,A 股
300776,帝尔激光,SZ,A 股
300777,中简科技,SZ,A 股
300778,新城市,SZ,A 股
300779,惠城环保,SZ,A 股
300780,德恩精工,SZ,A 股
